Date, Bitcoin,Ethereum,Bitcoin Cash,Litecoin,XRP,Dash,Monero,Others
Jan 1 2016, 91.32, 1.01, 0, 2.15, 2.87, 0.29, 0.07, 2.27, 
Jan 2 2016, 91.35, 1, 0, 2.16, 2.8, 0.28, 0.08, 2.31, 
Jan 3 2016, 91.29, 1.01, 0, 2.15, 2.85, 0.28, 0.08, 2.32, 
Jan 4 2016, 91.22, 1.05, 0, 2.16, 2.86, 0.28, 0.08, 2.32, 
Jan 5 2016, 91.31, 1, 0, 2.15, 2.84, 0.28, 0.08, 2.32, 
Jan 6 2016, 91.33, 1.01, 0, 2.14, 2.85, 0.29, 0.08, 2.27, 
Jan 7 2016, 91.31, 1.02, 0, 2.14, 2.84, 0.29, 0.08, 2.3, 
Jan 8 2016, 91.66, 0.97, 0, 2.1, 2.71, 0.28, 0.07, 2.18, 
Jan 9 2016, 91.59, 0.99, 0, 2.11, 2.69, 0.28, 0.07, 2.23, 
Jan 10 2016, 91.48, 1.01, 0, 2.11, 2.72, 0.27, 0.07, 2.31, 
Jan 11 2016, 91.48, 1.03, 0, 2.11, 2.72, 0.26, 0.07, 2.3, 
Jan 12 2016, 91.45, 1.06, 0, 2.12, 2.68, 0.27, 0.07, 2.33, 
Jan 13 2016, 91.03, 1.32, 0, 2.1, 2.66, 0.26, 0.07, 2.52, 
Jan 14 2016, 90.94, 1.18, 0, 2.14, 2.73, 0.27, 0.07, 2.64, 
Jan 15 2016, 90.99, 1.21, 0, 2.14, 2.6, 0.3, 0.07, 2.65, 
Jan 16 2016, 90.48, 1.47, 0, 2.18, 2.77, 0.34, 0.07, 2.66, 
Jan 17 2016, 90.29, 1.56, 0, 2.14, 2.76, 0.41, 0.08, 2.72, 
Jan 18 2016, 90.53, 1.47, 0, 2.09, 2.74, 0.39, 0.08, 2.67, 
Jan 19 2016, 90.3, 1.67, 0, 2.07, 2.76, 0.42, 0.08, 2.65, 
Jan 20 2016, 90.32, 1.62, 0, 2.08, 2.77, 0.41, 0.09, 2.64, 
Jan 21 2016, 90.41, 1.74, 0, 2.11, 2.62, 0.4, 0.08, 2.56, 
Jan 22 2016, 90.44, 1.68, 0, 2.08, 2.61, 0.44, 0.09, 2.59, 
Jan 23 2016, 90.07, 1.78, 0, 2.12, 2.67, 0.47, 0.09, 2.75, 
Jan 24 2016, 89.79, 2.16, 0, 2.1, 2.63, 0.4, 0.1, 2.77, 
Jan 25 2016, 89.61, 2.46, 0, 2.07, 2.57, 0.38, 0.1, 2.74, 
Jan 26 2016, 88.92, 3.06, 0, 2.07, 2.62, 0.38, 0.09, 2.8, 
Jan 27 2016, 88.39, 2.85, 0, 2.08, 2.72, 0.41, 0.1, 3.39, 
Jan 28 2016, 87.49, 2.71, 0, 2.11, 3.16, 0.38, 0.1, 3.99, 
Jan 29 2016, 87.63, 2.97, 0, 2.1, 3.19, 0.39, 0.09, 3.57, 
Jan 30 2016, 87.59, 2.81, 0, 2.09, 3.54, 0.41, 0.09, 3.41, 
Jan 31 2016, 87.73, 2.94, 0, 2.1, 3.44, 0.41, 0.08, 3.24, 
February 1 2016, 88.09, 2.69, 0, 2.1, 3.34, 0.39, 0.08, 3.24, 
February 2 2016, 88.02, 2.6, 0, 2.11, 3.44, 0.4, 0.08, 3.28, 
February 3 2016, 87.73, 2.83, 0, 2.12, 3.55, 0.4, 0.08, 3.2, 
February 4 2016, 87.46, 3, 0, 2.1, 3.63, 0.4, 0.08, 3.24, 
February 5 2016, 87.61, 2.96, 0, 2.1, 3.54, 0.4, 0.08, 3.23, 
February 6 2016, 87.46, 2.92, 0, 2.08, 3.64, 0.4, 0.08, 3.35, 
February 7 2016, 87, 2.96, 0, 2.1, 4.01, 0.4, 0.08, 3.37, 
February 8 2016, 86.44, 3.28, 0, 2.08, 4.31, 0.4, 0.08, 3.33, 
February 9 2016, 86.19, 3.74, 0, 2.05, 4.13, 0.39, 0.08, 3.34, 
February 10 2016, 85.84, 4.23, 0, 2.05, 3.98, 0.38, 0.08, 3.37, 
February 11 2016, 85.32, 4.76, 0, 2.03, 3.96, 0.37, 0.08, 3.41, 
February 12 2016, 84.18, 5.93, 0, 2, 3.9, 0.33, 0.09, 3.49, 
February 13 2016, 83.54, 6.48, 0, 1.98, 3.87, 0.34, 0.09, 3.62, 
February 14 2016, 84.96, 4.88, 0, 1.99, 4.02, 0.32, 0.12, 3.64, 
February 15 2016, 84.64, 5.21, 0, 1.96, 4.02, 0.33, 0.12, 3.64, 
February 16 2016, 84.46, 5.34, 0, 1.95, 4.05, 0.34, 0.11, 3.68, 
February 17 2016, 85.27, 4.47, 0, 1.97, 3.97, 0.33, 0.14, 3.78, 
February 18 2016, 86.01, 4.27, 0, 1.94, 3.77, 0.31, 0.11, 3.53, 
February 19 2016, 85.91, 4.5, 0, 1.94, 3.63, 0.28, 0.12, 3.55, 
February 20 2016, 85.64, 4.58, 0, 1.95, 3.75, 0.31, 0.11, 3.6, 
February 21 2016, 86.2, 4.16, 0, 2, 3.65, 0.29, 0.12, 3.5, 
February 22 2016, 85.94, 4.53, 0, 1.98, 3.57, 0.32, 0.11, 3.48, 
February 23 2016, 85.39, 5.16, 0, 1.99, 3.52, 0.33, 0.11, 3.43, 
February 24 2016, 84.75, 5.68, 0, 2.01, 3.6, 0.32, 0.11, 3.45, 
February 25 2016, 84.33, 6.1, 0, 1.96, 3.58, 0.32, 0.11, 3.52, 
February 26 2016, 84.56, 5.9, 0, 1.97, 3.58, 0.31, 0.12, 3.49, 
February 27 2016, 84.49, 5.98, 0, 1.98, 3.57, 0.32, 0.12, 3.46, 
February 28 2016, 84.31, 6.28, 0, 1.95, 3.47, 0.32, 0.12, 3.48, 
February 29 2016, 84.17, 6.42, 0, 1.96, 3.42, 0.32, 0.12, 3.51, 
March 1 2016, 84.44, 6.21, 0, 1.95, 3.42, 0.31, 0.12, 3.47, 
March 2 2016, 83.44, 7.34, 0, 1.93, 3.42, 0.32, 0.12, 3.36, 
March 3 2016, 82.72, 8.02, 0, 1.92, 3.44, 0.31, 0.12, 3.41, 
March 4 2016, 81.59, 9.09, 0, 1.88, 3.46, 0.31, 0.14, 3.45, 
March 5 2016, 81.26, 9.28, 0, 1.88, 3.49, 0.36, 0.17, 3.48, 
March 6 2016, 78.61, 11.96, 0, 1.83, 3.45, 0.43, 0.2, 3.44, 
March 7 2016, 79.9, 10.53, 0, 1.85, 3.42, 0.38, 0.16, 3.64, 
March 8 2016, 80.32, 9.86, 0, 1.85, 3.45, 0.37, 0.15, 3.82, 
March 9 2016, 80.24, 9.85, 0, 1.85, 3.44, 0.35, 0.17, 3.92, 
March 10 2016, 79.62, 10.42, 0, 1.84, 3.45, 0.37, 0.16, 3.99, 
March 11 2016, 78.76, 11.16, 0, 1.82, 3.45, 0.41, 0.16, 4.08, 
March 12 2016, 78.82, 10.85, 0, 1.86, 3.66, 0.4, 0.16, 4.1, 
March 13 2016, 77.11, 12.69, 0, 1.81, 3.62, 0.41, 0.15, 4.07, 
March 14 2016, 74.28, 12.93, 0, 1.74, 3.43, 0.42, 0.15, 6.9, 
March 15 2016, 76.88, 13.21, 0, 1.79, 3.51, 0.43, 0.16, 3.89, 
March 16 2016, 77.82, 12.23, 0, 1.81, 3.47, 0.42, 0.16, 3.95, 
March 17 2016, 77.77, 12.3, 0, 1.81, 3.43, 0.5, 0.16, 3.9, 
March 18 2016, 79.48, 10.53, 0, 1.83, 3.5, 0.46, 0.15, 3.91, 
March 19 2016, 80.07, 9.94, 0, 1.82, 3.56, 0.47, 0.17, 3.84, 
March 20 2016, 79.13, 10.61, 0, 1.8, 3.47, 0.47, 0.17, 4.19, 
March 21 2016, 80.24, 9.77, 0, 1.82, 3.47, 0.48, 0.2, 3.89, 
March 22 2016, 78.63, 11.43, 0, 1.79, 3.43, 0.5, 0.2, 3.88, 
March 23 2016, 79.08, 10.95, 0, 1.8, 3.46, 0.47, 0.2, 3.89, 
March 24 2016, 78.32, 11.58, 0, 1.78, 3.5, 0.51, 0.2, 3.97, 
March 25 2016, 78.82, 10.96, 0, 1.79, 3.49, 0.51, 0.24, 4.05, 
March 26 2016, 79.24, 10.36, 0, 1.8, 3.49, 0.57, 0.23, 4.16, 
March 27 2016, 79.07, 10.57, 0, 1.79, 3.43, 0.56, 0.24, 4.17, 
March 28 2016, 80.07, 9.85, 0, 1.82, 3.37, 0.53, 0.21, 3.98, 
March 29 2016, 78.84, 11.22, 0, 1.78, 3.16, 0.53, 0.2, 4.09, 
March 30 2016, 78.55, 11.4, 0, 1.78, 3.18, 0.55, 0.22, 4.14, 
March 31 2016, 78.36, 11.76, 0, 1.79, 3.12, 0.54, 0.2, 4.05, 
April 1 2016, 78.94, 11.19, 0, 1.8, 3.12, 0.53, 0.2, 4.05, 
April 2 2016, 78.86, 11.26, 0, 1.79, 3.14, 0.55, 0.2, 4.03, 
April 3 2016, 78.99, 11.06, 0, 1.8, 3.15, 0.55, 0.22, 4.07, 
April 4 2016, 78.85, 11.08, 0, 1.79, 3.15, 0.54, 0.21, 4.23, 
April 5 2016, 78.97, 10.87, 0, 1.78, 3.15, 0.54, 0.22, 4.32, 
April 6 2016, 79.78, 10.15, 0, 1.8, 3.15, 0.55, 0.21, 4.21, 
April 7 2016, 79.69, 10.44, 0, 1.8, 3.08, 0.55, 0.22, 4.08, 
April 8 2016, 80.37, 9.85, 0, 1.81, 2.94, 0.55, 0.22, 4.11, 
April 9 2016, 80.7, 9.55, 0, 1.81, 2.85, 0.55, 0.21, 4.17, 
April 10 2016, 81.23, 9.21, 0, 1.83, 2.73, 0.55, 0.18, 4.12, 
April 11 2016, 82.45, 8.37, 0, 1.86, 2.6, 0.52, 0.15, 3.9, 
April 12 2016, 82.32, 8.48, 0, 1.85, 2.64, 0.52, 0.15, 3.87, 
April 13 2016, 83.62, 7.22, 0, 1.88, 2.58, 0.52, 0.13, 3.9, 
April 14 2016, 82.53, 8.39, 0, 1.85, 2.47, 0.52, 0.15, 3.93, 
April 15 2016, 82.67, 8.19, 0, 1.86, 2.5, 0.52, 0.14, 3.93, 
April 16 2016, 82.64, 8.03, 0, 1.85, 2.74, 0.48, 0.14, 3.96, 
April 17 2016, 82.45, 8.26, 0, 1.85, 2.76, 0.48, 0.14, 3.9, 
April 18 2016, 81.27, 9.4, 0, 1.82, 2.8, 0.5, 0.15, 3.89, 
April 19 2016, 81.59, 8.83, 0, 1.82, 3.05, 0.49, 0.16, 3.89, 
April 20 2016, 81.56, 8.75, 0, 1.82, 3.05, 0.5, 0.16, 3.98, 
April 21 2016, 82.35, 8, 0, 1.8, 3.06, 0.5, 0.14, 3.97, 
April 22 2016, 82.33, 7.97, 0, 1.8, 3.13, 0.49, 0.14, 3.95, 
April 23 2016, 83.05, 7.44, 0, 1.82, 3.05, 0.48, 0.14, 3.85, 
April 24 2016, 82.72, 7.76, 0, 1.81, 3.07, 0.48, 0.14, 3.85, 
April 25 2016, 82.76, 7.72, 0, 1.91, 3, 0.49, 0.14, 3.82, 
April 26 2016, 83.49, 7.06, 0, 2.01, 2.98, 0.46, 0.13, 3.71, 
April 27 2016, 83.98, 6.87, 0, 2.13, 2.9, 0.46, 0.12, 3.37, 
April 28 2016, 83.48, 7.25, 0, 2.14, 2.81, 0.49, 0.13, 3.54, 
April 29 2016, 83.69, 7.08, 0, 2.07, 2.81, 0.49, 0.13, 3.56, 
April 30 2016, 83.7, 7.03, 0, 2.08, 2.8, 0.5, 0.12, 3.58, 
May 1 2016, 82.19, 8.64, 0, 2, 2.82, 0.51, 0.13, 3.53, 
May 2 2016, 82.74, 8.11, 0, 1.99, 2.81, 0.52, 0.13, 3.54, 
May 3 2016, 81.63, 9.22, 0, 1.98, 2.79, 0.52, 0.13, 3.57, 
May 4 2016, 81.94, 8.97, 0, 2, 2.7, 0.52, 0.13, 3.58, 
May 5 2016, 81.77, 9.13, 0, 2.02, 2.6, 0.52, 0.13, 3.67, 
May 6 2016, 81.6, 9.29, 0, 1.99, 2.54, 0.51, 0.13, 3.77, 
May 7 2016, 81.78, 9.03, 0, 1.99, 2.58, 0.5, 0.12, 3.85, 
May 8 2016, 82.28, 8.56, 0, 2.08, 2.61, 0.49, 0.12, 3.7, 
May 9 2016, 82.06, 8.81, 0, 2.08, 2.58, 0.5, 0.12, 3.69, 
May 10 2016, 82.4, 8.5, 0, 2.13, 2.56, 0.49, 0.11, 3.65, 
May 11 2016, 82.25, 8.67, 0, 2.07, 2.57, 0.5, 0.12, 3.66, 
May 12 2016, 81.79, 9.22, 0, 2.06, 2.51, 0.5, 0.12, 3.64, 
May 13 2016, 81.59, 9.47, 0, 2.03, 2.5, 0.51, 0.12, 3.62, 
May 14 2016, 81.4, 9.65, 0, 2.08, 2.45, 0.51, 0.11, 3.64, 
May 15 2016, 81.59, 9.44, 0, 2.11, 2.43, 0.51, 0.11, 3.65, 
May 16 2016, 81.8, 9.24, 0, 2.15, 2.43, 0.52, 0.11, 3.59, 
May 17 2016, 80.86, 10.2, 0, 2.16, 2.39, 0.54, 0.11, 3.58, 
May 18 2016, 80.13, 11.05, 0, 2.07, 2.38, 0.53, 0.11, 3.56, 
May 19 2016, 79.28, 11.97, 0, 2.06, 2.35, 0.53, 0.12, 3.55, 
May 20 2016, 78.57, 12.67, 0, 2.03, 2.35, 0.56, 0.12, 3.56, 
May 21 2016, 78.14, 12.95, 0, 2.02, 2.4, 0.59, 0.12, 3.6, 
May 22 2016, 78.29, 12.76, 0, 2.06, 2.38, 0.6, 0.13, 3.61, 
May 23 2016, 77.98, 13.02, 0, 2.05, 2.36, 0.61, 0.13, 3.68, 
May 24 2016, 78.4, 12.64, 0, 2.06, 2.34, 0.59, 0.12, 3.67, 
May 25 2016, 79.71, 11.29, 0, 2.08, 2.37, 0.59, 0.13, 3.66, 
May 26 2016, 79.55, 11.34, 0, 2.1, 2.31, 0.56, 0.12, 3.85, 
May 27 2016, 79.62, 11.18, 0, 2.12, 2.22, 0.54, 0.12, 4.05, 
May 28 2016, 80.99, 9.91, 0, 2.32, 2.17, 0.53, 0.11, 3.82, 
May 29 2016, 81.32, 10.02, 0, 2.2, 2.06, 0.51, 0.11, 3.63, 
May 30 2016, 81.31, 9.22, 0, 2.11, 1.89, 0.51, 0.1, 4.71, 
May 31 2016, 80.69, 9.75, 0, 2.07, 1.92, 0.51, 0.1, 4.81, 
June 1 2016, 79.7, 10.7, 0, 2.05, 1.91, 0.51, 0.11, 4.85, 
June 2 2016, 79.79, 10.65, 0, 2.08, 1.93, 0.51, 0.11, 4.77, 
June 3 2016, 79.71, 10.68, 0, 2.07, 1.92, 0.5, 0.1, 4.84, 
June 4 2016, 80.8, 9.89, 0, 2.02, 1.85, 0.48, 0.1, 4.7, 
June 5 2016, 80.6, 10.07, 0, 2, 1.83, 0.47, 0.11, 4.75, 
June 6 2016, 80.75, 9.98, 0, 1.99, 1.81, 0.45, 0.11, 4.75, 
June 7 2016, 80.91, 9.95, 0, 2.01, 1.78, 0.44, 0.11, 4.64, 
June 8 2016, 80.51, 10.28, 0, 1.97, 1.81, 0.46, 0.11, 4.71, 
June 9 2016, 80.35, 10.43, 0, 1.93, 1.79, 0.46, 0.11, 4.79, 
June 10 2016, 80.25, 10.35, 0, 1.93, 1.79, 0.46, 0.12, 4.94, 
June 11 2016, 80.48, 10.13, 0, 1.99, 1.79, 0.47, 0.13, 4.87, 
June 12 2016, 80.64, 10.05, 0, 2, 1.76, 0.44, 0.12, 4.82, 
June 13 2016, 81.25, 9.95, 0, 1.98, 1.63, 0.42, 0.12, 4.52, 
June 14 2016, 81.04, 10.51, 0, 1.81, 1.52, 0.38, 0.12, 4.48, 
June 15 2016, 80.12, 10.99, 0, 1.79, 1.83, 0.4, 0.12, 4.59, 
June 16 2016, 80.18, 10.91, 0, 1.77, 1.8, 0.4, 0.13, 4.66, 
June 17 2016, 80.37, 11.12, 0, 1.7, 1.58, 0.38, 0.12, 4.56, 
June 18 2016, 83.28, 8.57, 0, 1.82, 1.64, 0.38, 0.14, 3.99, 
June 19 2016, 85.47, 6.61, 0, 1.85, 1.64, 0.39, 0.17, 3.7, 
June 20 2016, 85.04, 6.77, 0, 1.84, 1.71, 0.38, 0.17, 3.79, 
June 21 2016, 84.73, 7.01, 0, 1.81, 1.7, 0.38, 0.16, 3.81, 
June 22 2016, 83.33, 7.95, 0, 1.8, 1.79, 0.41, 0.16, 4.23, 
June 23 2016, 81.7, 9.47, 0, 1.54, 1.89, 0.42, 0.16, 4.49, 
June 24 2016, 81.92, 9.35, 0, 1.49, 1.88, 0.41, 0.16, 4.45, 
June 25 2016, 82.32, 9.08, 0, 1.54, 1.78, 0.36, 0.15, 4.28, 
June 26 2016, 82.09, 9.22, 0, 1.51, 1.81, 0.35, 0.15, 4.34, 
June 27 2016, 81.79, 9.23, 0, 1.56, 1.85, 0.37, 0.15, 4.56, 
June 28 2016, 81.78, 9.14, 0, 1.54, 1.84, 0.37, 0.14, 4.49, 
June 29 2016, 82.6, 7.93, 0, 1.54, 1.92, 0.38, 0.15, 4.48, 
June 30 2016, 82.3, 8.3, 0, 1.54, 1.95, 0.38, 0.16, 4.62, 
July 1 2016, 82.74, 7.99, 0, 1.53, 1.92, 0.37, 0.15, 4.46, 
July 2 2016, 83.06, 7.69, 0, 1.54, 1.87, 0.37, 0.16, 4.58, 
July 3 2016, 83.46, 7.5, 0, 1.62, 1.83, 0.36, 0.16, 4.34, 
July 4 2016, 83.11, 7.63, 0, 1.58, 1.88, 0.37, 0.17, 4.47, 
July 5 2016, 83.18, 7.37, 0, 1.62, 1.96, 0.37, 0.16, 4.56, 
July 6 2016, 84.17, 6.5, 0, 1.64, 1.88, 0.36, 0.17, 4.55, 
July 7 2016, 83.87, 6.82, 0, 1.64, 1.86, 0.37, 0.18, 4.6, 
July 8 2016, 83.69, 6.89, 0, 1.61, 1.97, 0.4, 0.21, 4.66, 
July 9 2016, 83.44, 7.17, 0, 1.57, 1.91, 0.39, 0.2, 4.71, 
July 10 2016, 83.08, 7.41, 0, 1.55, 1.93, 0.39, 0.2, 4.85, 
July 11 2016, 82.96, 7.31, 0, 1.56, 1.92, 0.4, 0.19, 5.06, 
July 12 2016, 83.19, 6.95, 0, 1.55, 1.9, 0.42, 0.19, 5.2, 
July 13 2016, 82.87, 6.81, 0, 1.53, 1.77, 0.42, 0.19, 5.76, 
July 14 2016, 82.15, 6.75, 0, 1.53, 1.79, 0.41, 0.19, 6.58, 
July 15 2016, 81.02, 7.14, 0, 1.51, 1.76, 0.4, 0.19, 7.37, 
July 16 2016, 80.65, 7.65, 0, 1.49, 1.76, 0.41, 0.19, 7.29, 
July 17 2016, 81.01, 7.58, 0, 1.5, 1.8, 0.42, 0.19, 6.95, 
July 18 2016, 81.57, 6.98, 0, 1.49, 1.76, 0.41, 0.19, 7.07, 
July 19 2016, 81.77, 7.11, 0, 1.5, 1.77, 0.42, 0.19, 6.72, 
July 20 2016, 80.78, 7.16, 0, 1.48, 1.74, 0.43, 0.18, 7.76, 
July 21 2016, 80.15, 8.03, 0, 1.48, 1.73, 0.42, 0.17, 7.53, 
July 22 2016, 80.3, 7.82, 0, 1.48, 1.75, 0.43, 0.17, 7.59, 
July 23 2016, 79.25, 8.97, 0, 1.46, 1.72, 0.47, 0.17, 7.49, 
July 24 2016, 79.81, 9.07, 0, 1.46, 1.73, 0.48, 0.18, 6.78, 
July 25 2016, 80.63, 8.01, 0, 1.47, 1.73, 0.48, 0.18, 7.02, 
July 26 2016, 80.55, 8.51, 0, 1.48, 1.73, 0.47, 0.18, 6.6, 
July 27 2016, 80.56, 7.79, 0, 1.46, 1.68, 0.46, 0.17, 7.44, 
July 28 2016, 80.55, 8.29, 0, 1.44, 1.65, 0.47, 0.18, 6.95, 
July 29 2016, 80.42, 8.27, 0, 1.45, 1.65, 0.48, 0.19, 7.08, 
July 30 2016, 80.91, 8.17, 0, 1.5, 1.69, 0.48, 0.18, 6.61, 
July 31 2016, 80.88, 8.15, 0, 1.49, 1.7, 0.48, 0.19, 6.65, 
August 1 2016, 80.63, 7.88, 0, 1.54, 1.72, 0.5, 0.18, 7.06, 
August 2 2016, 80.51, 7.84, 0, 1.53, 1.75, 0.56, 0.18, 7.15, 
August 3 2016, 80.28, 7, 0, 1.51, 1.79, 0.55, 0.18, 8.27, 
August 4 2016, 80.14, 7.23, 0, 1.56, 1.81, 0.56, 0.18, 8.12, 
August 5 2016, 79.79, 7.95, 0, 1.55, 1.83, 0.55, 0.2, 7.73, 
August 6 2016, 79.5, 8.01, 0, 1.53, 2, 0.57, 0.2, 7.78, 
August 7 2016, 79.75, 7.74, 0, 1.52, 1.93, 0.59, 0.2, 7.87, 
August 8 2016, 80.22, 7.72, 0, 1.52, 1.9, 0.58, 0.2, 7.46, 
August 9 2016, 80.06, 7.78, 0, 1.52, 1.84, 0.59, 0.21, 7.61, 
August 10 2016, 79.53, 8.56, 0, 1.51, 1.87, 0.59, 0.22, 7.3, 
August 11 2016, 80.05, 8.48, 0, 1.51, 1.87, 0.59, 0.21, 6.86, 
August 12 2016, 80.15, 8.28, 0, 1.5, 1.88, 0.61, 0.21, 6.93, 
August 13 2016, 79.92, 8.4, 0, 1.51, 1.88, 0.69, 0.21, 6.88, 
August 14 2016, 79.83, 8.22, 0, 1.5, 1.86, 0.74, 0.22, 7.11, 
August 15 2016, 79.51, 8.28, 0, 1.52, 1.89, 0.83, 0.21, 7.25, 
August 16 2016, 79.54, 8.13, 0, 1.5, 1.9, 0.77, 0.24, 7.41, 
August 17 2016, 79.96, 8.07, 0, 1.49, 1.9, 0.73, 0.24, 7.13, 
August 18 2016, 79.84, 7.92, 0, 1.5, 1.92, 0.74, 0.25, 7.34, 
August 19 2016, 79.88, 7.9, 0, 1.5, 1.9, 0.77, 0.25, 7.3, 
August 20 2016, 79.94, 7.83, 0, 1.49, 1.91, 0.8, 0.24, 7.25, 
August 21 2016, 79.8, 8.1, 0, 1.48, 1.9, 0.76, 0.27, 7.19, 
August 22 2016, 80.04, 8.04, 0, 1.49, 1.87, 0.79, 0.28, 7.01, 
August 23 2016, 80.04, 8.08, 0, 1.48, 1.84, 0.81, 0.36, 6.89, 
August 24 2016, 80.21, 7.94, 0, 1.62, 1.85, 0.76, 0.55, 6.63, 
August 25 2016, 80.27, 8.02, 0, 1.61, 1.87, 0.77, 0.5, 6.51, 
August 26 2016, 80.23, 8.22, 0, 1.57, 1.89, 0.74, 0.45, 6.42, 
August 27 2016, 80.22, 8.21, 0, 1.59, 1.88, 0.73, 0.48, 6.44, 
August 28 2016, 80.16, 8.31, 0, 1.58, 1.89, 0.75, 0.53, 6.32, 
August 29 2016, 80.1, 8.08, 0, 1.56, 1.88, 0.75, 0.93, 6.24, 
August 30 2016, 79.96, 7.96, 0, 1.56, 1.9, 0.67, 0.95, 6.54, 
August 31 2016, 79.76, 8.15, 0, 1.57, 1.88, 0.68, 0.96, 6.53, 
September 1 2016, 79.64, 8.36, 0, 1.57, 1.85, 0.68, 0.98, 6.47, 
September 2 2016, 79.22, 8.95, 0, 1.58, 1.86, 0.68, 0.91, 6.37, 
September 3 2016, 79.07, 8.87, 0, 1.57, 1.83, 0.67, 1.08, 6.47, 
September 4 2016, 79.17, 8.44, 0, 1.58, 1.82, 0.65, 1.49, 6.41, 
September 5 2016, 80.08, 8.16, 0, 1.58, 1.74, 0.61, 1.27, 6.15, 
September 6 2016, 79.8, 8.12, 0, 1.57, 1.74, 0.63, 1.41, 6.3, 
September 7 2016, 79.97, 8.04, 0, 1.56, 1.73, 0.61, 1.42, 6.25, 
September 8 2016, 80.29, 7.97, 0, 1.55, 1.72, 0.62, 1.22, 6.21, 
September 9 2016, 80.6, 7.8, 0, 1.54, 1.7, 0.63, 1.27, 6.06, 
September 10 2016, 80.33, 7.97, 0, 1.54, 1.69, 0.61, 1.39, 6.04, 
September 11 2016, 80.43, 7.86, 0, 1.53, 1.69, 0.62, 1.29, 6.15, 
September 12 2016, 80.5, 7.94, 0, 1.52, 1.68, 0.62, 1.14, 6.18, 
September 13 2016, 80.05, 8.22, 0, 1.5, 1.72, 0.68, 1.16, 6.24, 
September 14 2016, 79.95, 8.34, 0, 1.5, 1.72, 0.68, 1.17, 6.21, 
September 15 2016, 80.04, 8.25, 0, 1.5, 1.72, 0.71, 1.13, 6.22, 
September 16 2016, 79.55, 8.29, 0, 1.5, 2.4, 0.68, 1.04, 6.13, 
September 17 2016, 79.48, 8.78, 0, 1.5, 2.24, 0.66, 0.94, 6.01, 
September 18 2016, 79.5, 8.79, 0, 1.5, 2.08, 0.66, 1, 6.09, 
September 19 2016, 79.44, 8.79, 0, 1.59, 2.01, 0.65, 1, 6.14, 
September 20 2016, 79.5, 8.9, 0, 1.5, 2.03, 0.64, 1.05, 6, 
September 21 2016, 78.91, 9.57, 0, 1.5, 1.97, 0.62, 1.18, 5.88, 
September 22 2016, 78.93, 9.46, 0, 1.5, 2.03, 0.66, 1.08, 5.94, 
September 23 2016, 79.3, 9.01, 0, 1.53, 2.03, 0.65, 1.12, 5.96, 
September 24 2016, 79.07, 9.3, 0, 1.5, 2.09, 0.65, 1.15, 5.85, 
September 25 2016, 79.21, 8.97, 0, 1.5, 2.17, 0.64, 1.16, 5.96, 
September 26 2016, 79, 9.07, 0, 1.5, 2.3, 0.65, 1.11, 5.99, 
September 27 2016, 79.23, 8.95, 0, 1.51, 2.38, 0.63, 1.04, 5.88, 
September 28 2016, 79.2, 9.08, 0, 1.51, 2.4, 0.64, 0.99, 5.84, 
September 29 2016, 79.01, 9.19, 0, 1.51, 2.54, 0.64, 1, 5.78, 
September 30 2016, 79.09, 9.12, 0, 1.51, 2.6, 0.67, 0.9, 5.8, 
October 1 2016, 78.98, 9.22, 0, 1.5, 2.59, 0.67, 0.91, 5.81, 
October 2 2016, 79.64, 9.08, 0, 1.5, 2.4, 0.65, 0.8, 5.6, 
October 3 2016, 79.5, 9.17, 0, 1.51, 2.37, 0.66, 0.88, 5.6, 
October 4 2016, 79.37, 9.27, 0, 1.49, 2.36, 0.67, 0.86, 5.67, 
October 5 2016, 79.49, 9.25, 0, 1.5, 2.35, 0.66, 0.82, 5.6, 
October 6 2016, 79.17, 9.1, 0, 1.5, 2.17, 0.66, 0.67, 6.43, 
October 7 2016, 79.47, 8.86, 0, 1.5, 2.13, 0.67, 0.76, 6.28, 
October 8 2016, 79.81, 8.73, 0, 1.5, 2.13, 0.65, 0.73, 6.14, 
October 9 2016, 80.15, 8.38, 0, 1.5, 2.11, 0.65, 0.74, 6.19, 
October 10 2016, 80.14, 8.29, 0, 1.49, 2.19, 0.65, 0.78, 6.17, 
October 11 2016, 80.22, 8.22, 0, 1.48, 2.33, 0.65, 0.74, 6.09, 
October 12 2016, 80.65, 8.05, 0, 1.46, 2.31, 0.63, 0.74, 5.83, 
October 13 2016, 80.99, 7.96, 0, 1.44, 2.24, 0.62, 0.75, 5.71, 
October 14 2016, 80.76, 8.05, 0, 1.5, 2.24, 0.62, 0.74, 5.8, 
October 15 2016, 80.65, 8.04, 0, 1.48, 2.48, 0.63, 0.74, 5.68, 
October 16 2016, 80.98, 8, 0, 1.48, 2.31, 0.61, 0.69, 5.64, 
October 17 2016, 80.91, 8.04, 0, 1.48, 2.3, 0.6, 0.68, 5.7, 
October 18 2016, 80.84, 8.1, 0, 1.47, 2.28, 0.57, 0.62, 5.84, 
October 19 2016, 80.41, 8.52, 0, 1.48, 2.32, 0.55, 0.66, 5.79, 
October 20 2016, 80.5, 8.18, 0, 1.47, 2.42, 0.56, 0.69, 5.9, 
October 21 2016, 80.4, 8.29, 0, 1.45, 2.53, 0.58, 0.7, 5.78, 
October 22 2016, 80.24, 8.16, 0, 1.46, 2.55, 0.57, 0.7, 6.06, 
